Crash ID,County,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,Weather Condition
12299187,Harris,Incapacitating Injury,1915,Thursday,29.65542484,-95.57094241,Clear
12299190,Harris,Not Injured,2334,Thursday,29.75151605,-95.35404498,Clear
12338357,Harris,Not Injured,232,Thursday,29.72616963,-95.39371308,Clear
12299179,Harris,Non-Incapacitating Injury,1630,Friday,29.6998767,-95.38147272,Clear
12301584,Harris,Not Injured,215,Friday,29.74103165,-95.45809937,Clear
12304650,Harris,Possible Injury,2249,Friday,30.06519355,-95.16070179,Clear
12299032,Harris,Not Injured,1746,Saturday,29.84562401,-95.3779111,Clear
12299163,Harris,Not Injured,41,Saturday,29.85379479,-95.54524304,Clear
12299168,Harris,Not Injured,2300,Saturday,29.62613954,-95.51854743,Clear
12302227,Harris,Possible Injury,2052,Saturday,29.77753681,-95.40967011,Clear
12302582,Harris,Not Injured,240,Saturday,29.77041148,-95.41184886,Clear
12304579,Harris,Not Injured,144,Saturday,29.7488848,-95.38570308,Clear
12305095,Harris,Possible Injury,215,Saturday,29.7555148,-95.40917308,Cloudy
12306018,Harris,Not Injured,830,Saturday,29.7556748,-95.3428731,Clear
12389571,Harris,Possible Injury,51,Saturday,29.56192468,-95.14071332,Clear
12480297,Harris,Not Injured,545,Saturday,29.61673373,-95.45173766,Clear
12287109,Harris,Not Injured,446,Sunday,29.7648148,-95.36124309,Clear
12301245,Harris,Not Injured,1410,Sunday,29.83235479,-95.46649306,Clear
12302575,Harris,Not Injured,218,Sunday,29.75363967,-95.36499895,Clear
12303658,Harris,Unknown,2037,Sunday,29.8785182,-95.36642532,Clear
12304373,Harris,Non-Incapacitating Injury,125,Sunday,29.86982478,-95.39786308,Clear
12305775,Harris,Not Injured,120,Sunday,29.84034254,-95.34280309,Clear
12364150,Harris,Non-Incapacitating Injury,2245,Sunday,29.96175719,-95.54630953,Clear
12388539,Harris,Not Injured,108,Sunday,29.72759999,-95.41868196,Clear
12314741,Harris,Not Injured,1830,Thursday,29.82860067,-95.36136078,Rain
12353596,Harris,Possible Injury,1954,Friday,29.7635148,-95.36099309,Clear
12404191,Harris,Possible Injury,150,Saturday,29.93968029,-95.42616,Clear
12530844,Harris,Killed,229,Saturday,29.93918422,-95.33503344,Clear
12314605,Harris,Not Injured,115,Sunday,29.69019175,-95.23820557,Clear
12314858,Harris,Not Injured,215,Sunday,29.7595348,-95.39815308,Clear
12388938,Harris,Non-Incapacitating Injury,1040,Sunday,29.79091662,-95.56322699,Clear
13303713,Harris,Killed,240,Sunday,29.78880463,-95.68701959,Clear
12314816,Harris,Not Injured,500,Monday,29.65395483,-95.56609304,Cloudy
12412750,Harris,Incapacitating Injury,1848,Monday,29.84500504,-95.3045815,Clear
12315030,Harris,Not Injured,2250,Tuesday,29.72742215,-95.33584855,Clear
12315119,Harris,Not Injured,1900,Wednesday,29.67125483,-95.52825305,Clear
12326600,Harris,Not Injured,2000,Wednesday,29.86929328,-95.41220759,Clear
12327588,Harris,Possible Injury,530,Wednesday,29.72522776,-95.53920217,Clear
12313105,Harris,Unknown,2330,Thursday,29.85736477,-95.32904309,Clear
12313135,Harris,Non-Incapacitating Injury,2225,Thursday,29.73436768,-95.39634527,Clear
12327501,Harris,Not Injured,2236,Thursday,29.70864482,-95.52784305,Clear
12312047,Harris,Not Injured,2130,Friday,29.72814481,-95.43051307,Clear
12324796,Harris,Not Injured,2302,Friday,29.74757481,-95.45107307,Clear
12327503,Harris,Non-Incapacitating Injury,250,Friday,29.91508961,-95.41257564,Clear
12529201,Harris,Not Injured,2240,Friday,29.78883573,-95.39745992,Clear
12313035,Harris,Not Injured,2230,Saturday,29.68977482,-95.50303306,Cloudy
12313050,Harris,Not Injured,30,Saturday,29.71604385,-95.2966264,Clear
12313283,Harris,Unknown,139,Saturday,29.71464279,-95.31460782,Clear
12325096,Harris,Not Injured,450,Saturday,29.74546409,-95.41065149,Clear
12342384,Harris,Possible Injury,51,Saturday,29.76619736,-95.073175,Clear
12389893,Harris,Not Injured,2307,Saturday,29.78482056,-95.64481354,Clear
12450278,Harris,Not Injured,0,Saturday,29.69679852,-95.57119339,Clear
12918434,Harris,Possible Injury,50,Saturday,29.7174307,-95.53903007,Clear
12312143,Harris,Not Injured,225,Sunday,29.64654656,-95.22285572,Cloudy
12313881,Harris,Not Injured,710,Sunday,29.81956427,-95.45953201,Rain
12325117,Harris,Not Injured,1910,Sunday,29.79837707,-95.54021827,Rain
12326584,Harris,Not Injured,412,Sunday,29.77476607,-95.390223,Clear
12389609,Harris,Not Injured,2110,Sunday,29.55198878,-95.15613224,Rain
12324444,Harris,Possible Injury,155,Monday,29.78455531,-95.56310272,Clear
12323654,Harris,Not Injured,2005,Wednesday,29.63837568,-95.21235662,Clear
12324073,Harris,Possible Injury,2225,Wednesday,29.73800481,-95.46681305,Cloudy
12406161,Harris,Killed,330,Wednesday,29.83103479,-95.670522,Cloudy
12324055,Harris,Not Injured,1130,Thursday,29.77126787,-95.4782872,Clear
12324977,Harris,Not Injured,1130,Thursday,29.91434977,-95.41255763,Clear
12347739,Harris,Not Injured,1640,Thursday,29.80731479,-95.38924308,Clear
12699014,Harris,Killed,24,Thursday,29.70198287,-95.29545817,Clear
12390486,Harris,Not Injured,45,Friday,29.71493778,-95.41489985,Clear
12818350,Harris,Killed,2025,Friday,29.89829699,-95.41226275,Clear
12324901,Harris,Not Injured,200,Saturday,29.67672482,-95.47689306,Clear
12347650,Harris,Not Injured,115,Saturday,29.71969177,-95.50048806,Clear
12351317,Harris,Non-Incapacitating Injury,200,Saturday,29.61005396,-95.42101633,Clear
12361909,Harris,Possible Injury,2104,Saturday,29.89269199,-95.35476701,Clear
12467326,Harris,Killed,1839,Saturday,29.80001947,-95.37254952,Clear
12324059,Harris,Not Injured,135,Sunday,29.78513481,-95.37209308,Clear
12324904,Harris,Not Injured,2343,Sunday,29.85674478,-95.38296308,Clear
12324916,Harris,Non-Incapacitating Injury,1920,Sunday,29.84605396,-95.47334598,Clear
12337246,Harris,Unknown,1613,Sunday,29.79212118,-95.41993329,Clear
12337315,Harris,Not Injured,1945,Sunday,29.7237157,-95.52448186,Clear
12342796,Harris,Possible Injury,1932,Sunday,29.96560475,-95.43476306,Clear
12347685,Harris,Non-Incapacitating Injury,208,Sunday,29.82262304,-95.48139306,Clear
12348658,Harris,Possible Injury,248,Sunday,29.77800479,-95.41073308,Clear
12382117,Harris,Killed,250,Sunday,29.64661758,-95.46355801,Clear
12387469,Harris,Unknown,2000,Sunday,29.84968478,-95.37616308,Clear
12552262,Harris,Not Injured,441,Sunday,29.6447005,-95.46380151,Clear
12824733,Harris,Killed,313,Sunday,29.82222121,-95.37925985,Clear
12328914,Harris,Not Injured,2238,Tuesday,29.74122392,-95.64422698,Clear
12347586,Harris,Possible Injury,2030,Wednesday,29.78435872,-95.45191759,Clear
12337243,Harris,Not Injured,2321,Thursday,29.73283363,-95.32660076,Cloudy
12347879,Harris,Not Injured,18,Thursday,29.84692465,-95.44420025,Clear
12491655,Harris,Not Injured,1945,Thursday,29.74232078,-95.41073465,Clear
12338356,Harris,Not Injured,244,Friday,29.72626344,-95.37141131,Clear
12385966,Harris,Possible Injury,100,Friday,29.78376628,-95.47563386,Clear
12515345,Harris,Non-Incapacitating Injury,2309,Friday,29.70071887,-95.37705824,Clear
12337484,Harris,Non-Incapacitating Injury,130,Saturday,29.69665481,-95.31094311,Clear
12349656,Harris,Unknown,2210,Saturday,29.71393695,-95.60570449,Clear
12351426,Harris,Non-Incapacitating Injury,450,Saturday,29.86172705,-95.37295411,Clear
12363475,Harris,Not Injured,2210,Saturday,29.93177206,-95.41195873,Clear
12388390,Harris,Possible Injury,2355,Saturday,29.7425948,-95.41074308,Clear
12392965,Harris,Non-Incapacitating Injury,2025,Saturday,29.86666478,-95.3162031,Clear
12337347,Harris,Not Injured,1420,Sunday,29.73728481,-95.53147305,Clear
12420951,Harris,Not Injured,1420,Sunday,29.73728481,-95.53147305,Clear
12337731,Harris,Unknown,224,Monday,29.80300479,-95.46271307,Clear
12350619,Harris,Not Injured,2100,Monday,29.6561402,-95.52810481,Clear
12387378,Harris,Non-Incapacitating Injury,220,Monday,29.72889216,-95.46036349,Clear
12532269,Harris,Not Injured,38,Monday,29.79827479,-95.36105309,Clear
12785354,Harris,Killed,200,Monday,29.75096538,-95.30248498,Clear
12341034,Harris,Possible Injury,1900,Tuesday,29.85699358,-95.31860858,Clear
12350623,Harris,Non-Incapacitating Injury,1145,Wednesday,29.72278388,-95.54869733,Clear
12386183,Harris,Incapacitating Injury,1135,Wednesday,29.58123297,-95.178854,Clear
12358453,Harris,Not Injured,200,Thursday,29.95269796,-95.54705586,Clear
12349535,Harris,Not Injured,20,Friday,29.8107916,-95.39050411,Rain
12349582,Harris,Not Injured,51,Friday,29.73661518,-95.58101524,Cloudy
12363194,Harris,Non-Incapacitating Injury,218,Friday,29.93901875,-95.31331596,Clear
12386076,Harris,Not Injured,2005,Friday,29.74938614,-95.36333491,Clear
12349648,Harris,Not Injured,330,Saturday,29.77041152,-95.41279879,Clear
12350289,Harris,Not Injured,2334,Saturday,29.86176479,-95.54426304,Clear
12350370,Harris,Not Injured,320,Saturday,29.77028442,-95.40408717,Clear
12388470,Harris,Unknown,110,Saturday,29.85937974,-95.35671912,Cloudy
12389863,Harris,Incapacitating Injury,515,Saturday,29.76764245,-95.20639861,Clear
12432078,Harris,Killed,2000,Saturday,29.76959506,-95.26533497,Clear
12452106,Harris,Not Injured,145,Saturday,29.61214484,-95.46498001,Clear
12350464,Harris,Non-Incapacitating Injury,630,Sunday,29.73635428,-95.59255936,Clear
12363204,Harris,Not Injured,4,Sunday,29.94096455,-95.2840824,Clear
12385858,Harris,Possible Injury,2330,Sunday,29.6276987,-95.23445841,Clear
12386022,Harris,Not Injured,1526,Sunday,29.67607838,-95.5398661,Clear
12386104,Harris,Not Injured,1737,Sunday,29.7990648,-95.57664303,Clear
12386797,Harris,Incapacitating Injury,2200,Sunday,29.81283951,-95.41099548,Clear
12387122,Harris,Not Injured,1730,Sunday,29.65248661,-95.48365113,Clear
12388382,Harris,Non-Incapacitating Injury,205,Sunday,29.62758087,-95.35558801,Clear
12388604,Harris,Not Injured,509,Sunday,29.80722402,-95.35802469,Clear
12389695,Harris,Unknown,300,Sunday,29.64622417,-95.23919043,Clear
12467409,Harris,Killed,300,Sunday,29.63344486,-95.21595112,Clear
12478794,Harris,Killed,255,Sunday,29.7574904,-95.3907316,Clear
12416330,Harris,Not Injured,130,Monday,29.73790116,-95.4766626,Clear
12450485,Harris,Possible Injury,245,Monday,29.64793482,-95.24908312,Clear
12570983,Harris,Killed,45,Monday,29.68503845,-95.27722682,Clear
12385988,Harris,Not Injured,2320,Tuesday,29.80860359,-95.36545786,Clear
12385631,Harris,Possible Injury,425,Wednesday,29.87779807,-95.41174316,Clear
12388150,Harris,Non-Incapacitating Injury,2240,Wednesday,29.73186779,-95.34879805,Clear
12389584,Harris,Incapacitating Injury,2310,Wednesday,29.81407772,-95.37585254,Cloudy
12386920,Harris,Not Injured,1827,Thursday,29.84845478,-95.2987931,Clear
12387516,Harris,Not Injured,2140,Thursday,29.86285335,-95.33517181,Clear
12390134,Harris,Not Injured,143,Thursday,29.77042639,-95.21572322,Clear
12392493,Harris,Not Injured,49,Thursday,29.86356478,-95.42952307,Clear
12416961,Harris,Possible Injury,801,Thursday,29.71078481,-95.49338306,Clear
12421089,Harris,Not Injured,1813,Thursday,29.88604433,-95.42007471,Clear
12369955,Harris,Non-Incapacitating Injury,1923,Friday,29.83252479,-95.52969304,Clear
12387271,Harris,Not Injured,357,Friday,29.7550048,-95.34879309,Clear
12387568,Harris,Not Injured,2355,Friday,29.67802966,-95.49606405,Clear
12389681,Harris,Non-Incapacitating Injury,1940,Friday,29.67244563,-95.27752844,Clear
12389865,Harris,Not Injured,230,Friday,29.65063995,-95.49266425,Cloudy
12430700,Harris,Not Injured,2355,Friday,29.67802966,-95.49606405,Clear
12448623,Harris,Unknown,2100,Friday,29.65999987,-95.44148298,Clear
12363196,Harris,Incapacitating Injury,2350,Saturday,29.66718525,-95.56055651,Clear
12387361,Harris,Possible Injury,2150,Saturday,29.78979479,-95.35209309,Clear
12388158,Harris,Unknown,315,Saturday,29.87228091,-95.33786704,Clear
12388369,Harris,Not Injured,1550,Saturday,29.81721479,-95.42957307,Clear
12389760,Harris,Unknown,2348,Saturday,29.79288,-95.48183306,Clear
12389991,Harris,Possible Injury,135,Saturday,29.80021479,-95.3258431,Clear
12390075,Harris,Not Injured,2340,Saturday,29.67513965,-95.58707804,Clear
12490259,Harris,Not Injured,2218,Saturday,29.88005059,-95.36803704,Cloudy
12530626,Harris,Killed,6,Saturday,29.70219283,-95.51989057,Clear
12546531,Harris,Not Injured,315,Saturday,29.73259869,-95.4060115,Clear
12585288,Harris,Killed,835,Saturday,29.64107822,-95.52825418,Clear
12648152,Harris,Incapacitating Injury,2340,Saturday,29.83755479,-95.37149308,Cloudy
12387432,Harris,Possible Injury,1955,Sunday,29.68743482,-95.36057309,Cloudy
12392804,Harris,Not Injured,150,Sunday,29.7557358,-95.35550407,Clear
12393685,Harris,Non-Incapacitating Injury,1450,Sunday,30.07555301,-95.2050402,Clear
12386986,Harris,Unknown,140,Monday,29.73716079,-95.53944636,Clear
12388181,Harris,Not Injured,1455,Monday,29.80202854,-95.22037096,Clear
12515352,Harris,Not Injured,2105,Monday,29.68590788,-95.42740346,Cloudy
12764087,Harris,Killed,210,Monday,29.73861189,-95.40564952,Clear
12387597,Harris,Not Injured,1300,Tuesday,29.7375948,-95.50102306,Clear
12394481,Harris,Not Injured,1758,Tuesday,29.83218068,-95.52374029,Cloudy
12387966,Harris,Not Injured,4,Thursday,29.68590638,-95.56967913,Clear
12390487,Harris,Not Injured,2215,Thursday,29.87184098,-95.2791542,Clear
12387780,Harris,Possible Injury,231,Friday,29.76789972,-95.44846805,Clear
12393891,Harris,Not Injured,1750,Friday,29.73970481,-95.36462309,Clear
12403466,Harris,Possible Injury,100,Friday,29.87951478,-95.36790308,Clear
12432534,Harris,Not Injured,1220,Friday,29.7695448,-95.39729308,Clear
12394915,Harris,Possible Injury,211,Saturday,29.81286479,-95.35253309,Clear
12402799,Harris,Non-Incapacitating Injury,52,Saturday,29.94410564,-95.35703285,Clear
12387835,Harris,Not Injured,1330,Sunday,29.89826965,-95.41226196,Cloudy
12388072,Harris,Not Injured,300,Sunday,29.76323777,-95.2154497,Clear
12388578,Harris,Not Injured,110,Sunday,29.86402034,-95.44958417,Clear
12388918,Harris,Incapacitating Injury,645,Sunday,29.70891482,-95.53878305,Cloudy
12393049,Harris,Unknown,2210,Sunday,29.60361847,-95.2163772,Clear
12429922,Harris,Not Injured,253,Sunday,29.72194481,-95.51393305,Clear
12388755,Harris,Not Injured,2150,Monday,29.73394481,-95.42627308,Clear
12388876,Harris,Not Injured,1730,Monday,29.88428374,-95.30084013,Clear
12393837,Harris,Not Injured,2130,Monday,29.94889882,-95.42286577,Clear
12532498,Harris,Non-Incapacitating Injury,2338,Wednesday,29.57223483,-95.10943316,Cloudy
